Timestamp_24H,System_Millis_ms,GNSS_Valid,Latitude_deg,Longitude_deg,Altitude_m,Satellites_Used,HDOP,Fix_Type,Solar_Voltage_V,Solar_Current_mA,Solar_Power_mW,Battery_Voltage_V,Battery_Current_mA,Battery_Power_mW,Load_Voltage_V,Load_Current_mA,Load_Power_mW,GNSS_Power_Est_mW,System_Efficiency_pct
2025-06-13 00:33:23,8830964,0,0,0,0,0,0,0,1.3211,36.66,48.40,4.0287,14.81,59.69,3.3012,26.84,88.53,0.00,182.9
2025-06-13 00:33:24,8831990,0,0,0,0,0,0,0,0.9025,44.74,40.37,4.0279,18.32,73.82,3.2990,25.76,84.96,0.00,210.4
2025-06-13 00:33:25,8833017,0,0,0,0,0,0,0,1.2279,32.59,48.10,4.0273,14.25,57.40,3.2996,27.50,90.76,0.00,188.7
2025-06-13 00:33:26,8834044,1,30.3792526,-91.1386351,-10.47,23,0.57,3,0.9705,40.49,40.31,4.0299,19.52,78.61,3.3008,27.79,91.71,8.54,227.5
2025-06-13 00:33:27,8835332,0,0,0,0,0,0,0,1.1838,44.44,39.67,4.0297,18.42,74.25,3.2998,25.63,84.53,0.00,213.1
2025-06-13 00:33:28,8836359,0,0,0,0,0,0,0,1.3369,35.53,50.17,4.0295,13.29,53.56,3.3020,25.50,84.20,0.00,167.8
2025-06-13 00:33:30,8837386,0,0,0,0,0,0,0,0.8893,38.99,43.03,4.0283,18.59,74.86,3.3014,25.63,84.59,0.00,196.6
2025-06-13 00:33:31,8838413,0,0,0,0,0,0,0,1.3553,43.68,51.03,4.0289,14.93,60.15,3.3025,24.63,81.33,0.00,159.4
2025-06-13 00:33:32,8839442,1,30.3792492,-91.1386357,-10.00,23,0.57,3,1.4385,34.56,49.71,4.0295,14.79,59.60,3.3020,25.94,85.63,2.47,172.3
2025-06-13 00:33:33,8840516,0,0,0,0,0,0,0,1.4566,33.93,49.41,4.0303,15.13,60.94,3.3025,25.65,84.72,0.00,171.5
2025-06-13 00:33:34,8841543,0,0,0,0,0,0,0,1.0600,43.34,39.79,4.0279,17.61,70.92,3.2992,26.19,86.40,0.00,217.1
2025-06-13 00:33:35,8842570,0,0,0,0,0,0,0,1.4545,39.75,50.69,4.0297,16.26,65.49,3.3006,24.65,81.39,0.00,160.6
2025-06-13 00:33:36,8843597,0,0,0,0,0,0,0,0.9299,37.45,45.87,4.0291,15.00,60.42,3.3002,25.78,85.05,0.00,185.4
2025-06-13 00:33:37,8844626,1,30.3792461,-91.1386380,-9.48,23,0.61,3,0.9172,39.57,40.86,4.0270,17.86,77.61,3.3012,24.28,80.14,0.00,196.1
2025-06-13 00:33:38,8845699,0,0,0,0,0,0,0,0.9209,44.34,40.80,4.0279,17.51,70.53,3.3018,25.48,84.11,0.00,206.1
2025-06-13 00:33:39,8847136,0,0,0,0,0,0,0,1.3887,43.03,45.29,4.0293,14.39,57.98,3.3020,25.57,84.41,0.00,186.4
2025-06-13 00:33:40,8848163,0,0,0,0,0,0,0,1.1338,33.19,48.95,4.0289,16.01,62.77,3.3012,26.89,88.71,0.00,181.2
2025-06-13 00:33:41,8849196,0,0,0,0,0,0,0,1.3748,36.74,50.48,4.0311,14.23,57.31,3.2998,25.98,85.69,0.00,169.8
2025-06-13 00:33:43,8850223,1,30.3792436,-91.1386432,-9.60,22,0.61,3,0.9205,37.90,45.65,4.0293,16.16,65.12,3.2986,24.97,82.34,0.00,180.3
2025-06-13 00:33:44,8851304,0,0,0,0,0,0,0,1.4914,41.33,49.93,4.0291,13.50,54.38,3.2998,26.19,86.46,0.00,173.2
2025-06-13 00:33:45,8852330,0,0,0,0,0,0,0,0.9236,37.44,39.34,4.0273,17.78,71.62,3.2994,29.14,96.13,0.00,244.4
2025-06-13 00:33:46,8853359,0,0,0,0,0,0,0,1.0492,43.31,45.41,4.0299,18.46,74.37,3.3016,26.82,86.03,0.00,189.4
2025-06-13 00:33:47,8854385,0,0,0,0,0,0,0,1.0977,34.17,49.16,4.0295,14.63,58.93,3.3006,25.55,84.32,0.00,171.5
2025-06-13 00:33:48,8855411,1,30.3792433,-91.1386443,-9.67,23,0.70,3,1.0689,42.83,45.78,4.0303,15.37,61.95,3.3027,28.53,88.10,4.94,192.5
2025-06-13 00:33:49,8856484,0,0,0,0,0,0,0,1.0436,43.33,45.20,4.0297,15.29,61.58,3.3006,26.52,87.52,0.00,193.7
2025-06-13 00:33:50,8857510,0,0,0,0,0,0,0,1.1193,33.94,49.59,4.0309,15.35,61.89,3.3000,26.17,86.33,0.00,174.1
2025-06-13 00:33:51,8858539,0,0,0,0,0,0,0,0.9008,44.09,39.70,4.0295,17.84,71.90,3.3018,27.83,91.86,0.00,231.4
2025-06-13 00:33:52,8859565,0,0,0,0,0,0,0,1.3605,36.84,50.57,4.0303,15.99,64.42,3.2994,26.96,88.96,0.00,175.9
2025-06-13 00:33:53,8860591,1,30.3792419,-91.1386449,-9.65,21,0.70,3,0.8930,38.63,39.98,4.0295,17.70,71.26,3.3012,26.04,85.97,2.81,215.0
2025-06-13 00:33:54,8861665,0,0,0,0,0,0,0,0.9182,37.82,45.62,4.0301,16.14,64.97,3.3021,25.15,83.04,0.00,182.0
2025-06-13 00:33:55,8862694,0,0,0,0,0,0,0,1.0605,42.91,45.50,4.0291,17.37,69.95,3.3002,25.53,80.29,0.00,176.5
2025-06-13 00:33:56,8863720,0,0,0,0,0,0,0,0.9049,38.44,44.92,4.0291,18.44,74.28,3.3016,26.24,86.58,0.00,192.7
2025-06-13 00:33:57,8864746,0,0,0,0,0,0,0,1.3910,35.74,49.71,4.0303,12.75,51.36,3.2988,25.42,85.78,0.00,172.6
2025-06-13 00:33:58,8865772,1,30.3792402,-91.1386457,-9.41,21,0.69,3,1.1510,38.36,44.13,4.0279,17.58,70.77,3.2994,24.11,79.59,0.00,180.4
2025-06-13 00:33:59,8866859,0,0,0,0,0,0,0,1.1016,34.08,49.41,4.0322,15.44,62.26,3.3014,26.03,79.32,0.00,160.5
2025-06-13 00:34:00,8867889,0,0,0,0,0,0,0,0.9100,44.09,40.10,4.0297,18.51,74.55,3.3027,26.46,87.34,0.00,217.8
2025-06-13 00:34:01,8868916,0,0,0,0,0,0,0,1.2527,44.28,50.17,4.0293,15.83,63.78,3.3018,24.97,82.43,0.00,164.3
2025-06-13 00:34:03,8869944,0,0,0,0,0,0,0,1.2436,37.22,46.26,4.0291,17.26,69.52,3.3023,24.32,80.26,0.00,173.5
2025-06-13 00:34:04,8870971,1,30.3792372,-91.1386485,-9.02,21,0.70,3,0.8920,44.84,39.98,4.0285,17.19,71.78,3.3000,25.94,85.63,2.47,214.2
2025-06-13 00:34:05,8872046,0,0,0,0,0,0,0,0.9047,38.11,44.89,4.0301,18.07,72.81,3.3016,26.38,87.04,0.00,193.9
2025-06-13 00:34:06,8873073,0,0,0,0,0,0,0,1.3551,43.31,44.34,4.0314,14.07,56.70,3.2988,25.71,84.81,0.00,191.3
2025-06-13 00:34:07,8874100,0,0,0,0,0,0,0,1.2211,32.20,47.61,4.0277,16.43,66.16,3.3004,26.94,88.90,0.00,186.7
2025-06-13 00:34:08,8875127,0,0,0,0,0,0,0,0.9250,39.52,41.26,4.0293,16.99,68.48,3.2994,24.67,81.39,0.00,197.3
2025-06-13 00:34:09,8876154,1,30.3792371,-91.1386478,-9.08,22,0.73,3,1.4346,42.36,47.97,4.0301,16.78,67.60,3.3014,24.49,80.84,0.00,168.5
2025-06-13 00:34:10,8877707,0,0,0,0,0,0,0,1.1043,44.32,46.94,4.0281,20.26,81.60,3.3004,27.02,89.20,0.00,190.1
2025-06-13 00:34:11,8878734,0,0,0,0,0,0,0,1.3619,35.46,48.28,4.0297,14.46,58.26,3.3023,27.52,90.79,0.00,188.1
2025-06-13 00:34:12,8879761,0,0,0,0,0,0,0,0.8822,38.51,42.63,4.0295,15.60,62.84,3.3018,26.98,89.05,0.00,208.9
2025-06-13 00:34:14,8880789,0,0,0,0,0,0,0,1.4555,42.06,47.67,4.0297,15.85,63.87,3.3010,25.71,84.87,0.00,178.0
2025-06-13 00:34:15,8881819,1,30.3792375,-91.1386461,-9.23,21,0.73,3,1.1430,32.78,48.40,4.0291,18.88,76.05,3.3010,28.06,95.43,12.27,197.2
2025-06-13 00:34:16,8882900,0,0,0,0,0,0,0,1.1906,44.36,39.64,4.0283,17.70,71.29,3.3006,25.90,85.51,0.00,215.7
2025-06-13 00:34:17,8883926,0,0,0,0,0,0,0,1.2967,34.46,47.33,4.0293,14.39,57.98,3.3004,26.61,87.80,0.00,185.5
2025-06-13 00:34:18,8884952,0,0,0,0,0,0,0,0.8859,44.47,39.37,4.0287,18.34,73.88,3.2992,25.44,83.98,0.00,213.3
2025-06-13 00:34:19,8885981,0,0,0,0,0,0,0,1.4508,42.11,47.33,4.0291,17.53,70.62,3.3023,26.03,85.94,0.00,181.6
2025-06-13 00:34:20,8887007,1,30.3792381,-91.1386426,-9.06,21,0.67,3,0.9992,40.15,40.10,4.0289,17.65,71.14,3.3020,25.13,82.98,0.00,206.9
2025-06-13 00:34:21,8888085,0,0,0,0,0,0,0,1.2830,33.86,48.22,4.0311,14.77,59.54,3.3010,25.02,82.58,0.00,171.3
2025-06-13 00:34:22,8889111,0,0,0,0,0,0,0,0.8842,44.16,39.03,4.0273,17.72,71.38,3.3002,24.65,81.33,0.00,208.4
2025-06-13 00:34:23,8890137,0,0,0,0,0,0,0,1.3195,34.77,48.92,4.0295,15.87,63.90,3.3020,27.02,89.17,0.00,182.3
2025-06-13 00:34:24,8891166,0,0,0,0,0,0,0,1.0002,40.04,40.04,4.0277,18.84,72.69,3.3010,27.93,92.19,0.00,230.3
2025-06-13 00:34:25,8892192,1,30.3792405,-91.1386403,-9.26,23,0.61,3,1.2883,44.17,42.79,4.0297,15.78,63.60,3.3018,26.50,87.52,4.36,204.6
2025-06-13 00:34:26,8893477,0,0,0,0,0,0,0,1.3531,43.82,44.68,4.0301,14.90,60.03,3.3014,25.55,84.32,0.00,188.7
2025-06-13 00:34:27,8894503,0,0,0,0,0,0,0,1.4668,40.35,48.77,4.0305,13.77,55.48,3.3018,25.76,84.99,0.00,174.3
2025-06-13 00:34:28,8895532,0,0,0,0,0,0,0,1.4588,33.38,48.68,4.0275,15.41,62.10,3.3002,26.13,86.21,0.00,177.1
2025-06-13 00:34:30,8896558,0,0,0,0,0,0,0,0.9482,36.75,45.87,4.0283,17.14,69.03,3.3004,25.32,83.59,0.00,182.2
2025-06-13 00:34:31,8897584,1,30.3792419,-91.1386383,-10.00,24,0.59,3,1.0691,38.80,41.47,4.0260,15.62,62.93,3.2984,25.22,83.16,0.00,200.5
2025-06-13 00:34:32,8898664,0,0,0,0,0,0,0,1.3336,35.60,47.45,4.0301,13.17,53.04,3.3010,28.31,93.44,0.00,196.9
2025-06-13 00:34:33,8899693,0,0,0,0,0,0,0,1.4779,41.28,49.01,4.0301,17.58,70.80,3.3010,24.86,82.06,0.00,167.4
2025-06-13 00:34:34,8900719,0,0,0,0,0,0,0,1.2887,36.51,47.03,4.0307,14.79,59.60,3.3031,25.76,85.08,0.00,180.9
2025-06-13 00:34:35,8901746,0,0,0,0,0,0,0,1.3809,35.72,49.32,4.0303,13.47,54.23,3.2996,25.53,84.17,0.00,170.7
2025-06-13 00:34:36,8902773,1,30.3792423,-91.1386380,-10.33,23,0.59,3,1.2445,39.92,49.68,4.0311,18.09,72.88,3.3016,25.59,84.44,1.28,170.0
2025-06-13 00:34:37,8903856,0,0,0,0,0,0,0,1.0277,43.51,44.71,4.0289,18.84,75.87,3.3021,25.99,85.82,0.00,191.9
2025-06-13 00:34:38,8904885,0,0,0,0,0,0,0,0.9342,39.48,40.83,4.0297,16.12,64.94,3.3018,24.01,79.28,0.00,194.2
2025-06-13 00:34:39,8905912,0,0,0,0,0,0,0,0.9477,39.67,40.59,4.0311,17.78,71.62,3.3012,26.24,86.58,0.00,213.3
2025-06-13 00:34:40,8907314,0,0,0,0,0,0,0,1.0193,43.33,44.16,4.0275,19.67,72.85,3.3020,26.33,86.91,0.00,196.8
2025-06-13 00:34:41,8908341,1,30.3792403,-91.1386388,-10.13,24,0.61,3,1.3543,37.49,50.75,4.0273,19.07,76.87,3.3000,24.58,81.12,0.00,159.8
2025-06-13 00:34:43,8909367,0,0,0,0,0,0,0,1.3035,34.14,48.58,4.0303,16.26,54.84,3.3012,26.96,81.51,0.00,167.8
2025-06-13 00:34:44,8910394,0,0,0,0,0,0,0,1.0205,35.85,48.22,4.0281,17.32,69.73,3.3020,28.12,92.83,0.00,192.5
2025-06-13 00:34:45,8911421,0,0,0,0,0,0,0,0.9277,37.24,45.56,4.0281,19.29,77.73,3.3021,24.30,80.23,0.00,176.1
2025-06-13 00:34:46,8912448,0,0,0,0,0,0,0,0.9268,39.82,40.68,4.0293,17.60,70.89,3.2998,28.93,95.46,0.00,234.7
2025-06-13 00:34:47,8913475,1,30.3792398,-91.1386385,-10.22,23,0.58,3,0.8912,38.59,43.82,4.0301,15.97,64.36,3.3010,28.31,93.44,10.28,213.2
2025-06-13 00:34:48,8914561,0,0,0,0,0,0,0,1.4527,42.13,47.64,4.0289,14.72,59.30,3.3002,25.09,82.86,0.00,173.9
2025-06-13 00:34:49,8915588,0,0,0,0,0,0,0,1.3789,42.97,44.77,4.0283,17.40,70.07,3.3033,25.73,81.36,0.00,181.7
2025-06-13 00:34:50,8916615,0,0,0,0,0,0,0,1.3910,42.78,45.20,4.0303,17.84,71.87,3.3018,26.06,86.03,0.00,190.3
2025-06-13 00:34:51,8917646,0,0,0,0,0,0,0,1.0357,42.43,38.94,4.0316,19.30,77.82,3.2998,25.44,83.71,0.00,215.0
2025-06-13 00:34:52,8918674,1,30.3792393,-91.1386384,-10.82,24,0.64,3,1.0838,38.78,42.02,4.0301,16.38,66.01,3.3010,25.85,85.36,2.20,203.1
2025-06-13 00:34:53,8919745,0,0,0,0,0,0,0,1.4072,34.83,48.98,4.0307,15.34,61.77,3.3023,26.06,86.00,0.00,175.6
2025-06-13 00:34:54,8920771,0,0,0,0,0,0,0,1.2566,32.82,47.00,4.0283,15.79,63.60,3.3002,26.66,87.98,0.00,187.2
2025-06-13 00:34:55,8921797,0,0,0,0,0,0,0,1.3123,35.60,49.53,4.0311,13.71,55.27,3.3016,25.99,85.82,0.00,173.3
2025-06-13 00:34:56,8922826,0,0,0,0,0,0,0,1.4367,33.04,47.45,4.0289,15.92,67.96,3.3004,26.80,88.44,0.00,186.4
2025-06-13 00:34:57,8923852,1,30.3792391,-91.1386376,-11.52,22,0.64,3,0.9434,39.87,40.74,4.0281,18.65,75.13,3.3018,27.10,89.42,6.26,219.5
2025-06-13 00:34:58,8925039,0,0,0,0,0,0,0,0.9336,44.07,41.14,4.0303,19.43,78.25,3.2996,28.95,95.52,0.00,232.2
2025-06-13 00:34:59,8926065,0,0,0,0,0,0,0,0.9516,40.81,38.82,4.0289,17.39,70.04,3.3016,25.90,85.45,0.00,220.1
2025-06-13 00:35:01,8927093,0,0,0,0,0,0,0,0.9414,41.37,38.94,4.0277,17.95,72.27,3.3010,25.18,83.10,0.00,213.4
2025-06-13 00:35:02,8928122,0,0,0,0,0,0,0,0.9588,39.90,40.04,4.0289,18.36,73.94,3.3016,25.42,83.92,0.00,209.6
2025-06-13 00:35:03,8929148,1,30.3792383,-91.1386362,-12.21,23,0.64,3,1.0791,42.34,45.68,4.0293,17.42,70.19,3.2982,24.97,82.37,0.00,180.3
2025-06-13 00:35:04,8930226,0,0,0,0,0,0,0,1.0951,33.29,47.79,4.0307,12.86,62.96,3.2998,24.93,82.31,0.00,172.2
2025-06-13 00:35:05,8931252,0,0,0,0,0,0,0,1.0395,41.83,43.46,4.0305,17.58,70.83,3.3008,24.60,81.18,0.00,186.8
2025-06-13 00:35:06,8932281,0,0,0,0,0,0,0,0.9557,44.09,42.11,4.0279,18.80,75.68,3.3002,24.92,82.21,0.00,195.2
2025-06-13 00:35:07,8933307,0,0,0,0,0,0,0,1.3469,36.03,49.19,4.0309,14.48,58.35,3.3021,25.61,84.53,0.00,171.8
2025-06-13 00:35:08,8934334,1,30.3792371,-91.1386363,-12.56,23,0.62,3,1.0391,34.79,47.79,4.0297,16.66,67.11,3.3002,26.24,86.58,3.42,181.2
2025-06-13 00:35:09,8935412,0,0,0,0,0,0,0,1.4678,40.58,47.18,4.0297,18.30,73.70,3.3020,25.09,85.63,0.00,181.5
2025-06-13 00:35:10,8936441,0,0,0,0,0,0,0,0.9541,35.76,45.01,4.0285,16.14,65.00,3.3027,26.56,87.71,0.00,194.8
2025-06-13 00:35:11,8937850,0,0,0,0,0,0,0,1.1576,41.10,47.58,4.0299,21.21,85.42,3.3027,24.03,89.57,0.00,188.3
2025-06-13 00:35:12,8938877,0,0,0,0,0,0,0,1.2758,35.99,45.90,4.0279,15.50,62.47,3.3016,26.22,86.55,0.00,188.6
2025-06-13 00:35:14,8939904,1,30.3792344,-91.1386365,-12.93,24,0.64,3,0.9717,40.68,39.00,4.0275,19.19,77.27,3.3004,27.28,90.03,6.87,230.8
2025-06-13 00:35:15,8940989,0,0,0,0,0,0,0,1.4699,41.41,48.31,4.0285,17.97,72.39,3.3014,26.40,87.07,0.00,180.2
2025-06-13 00:35:16,8942023,0,0,0,0,0,0,0,0.8928,43.75,39.06,4.0285,18.63,75.04,3.3012,25.51,84.26,0.00,215.7
2025-06-13 00:35:17,8943050,0,0,0,0,0,0,0,0.8885,43.88,38.97,4.0291,17.65,71.38,3.3000,25.40,83.80,0.00,215.0
2025-06-13 00:35:18,8944077,0,0,0,0,0,0,0,0.8854,43.91,38.85,4.0277,18.67,75.23,3.3010,29.33,96.80,0.00,249.2
2025-06-13 00:35:19,8945104,1,30.3792332,-91.1386365,-13.04,23,0.64,3,1.0467,42.92,44.92,4.0297,17.58,70.80,3.3008,25.59,84.44,1.28,188.0
2025-06-13 00:35:20,8946189,0,0,0,0,0,0,0,1.1264,44.21,39.28,4.0283,19.03,76.63,3.3014,25.30,83.47,0.00,212.5
2025-06-13 00:35:21,8947216,0,0,0,0,0,0,0,1.1537,44.03,38.67,4.0291,18.99,76.48,3.3004,25.85,85.39,0.00,220.8
2025-06-13 00:35:22,8948243,0,0,0,0,0,0,0,1.3285,35.66,49.59,4.0301,14.02,56.49,3.3025,26.19,86.43,0.00,174.3
2025-06-13 00:35:23,8949270,0,0,0,0,0,0,0,0.8773,38.28,41.32,4.0287,17.30,69.67,3.3000,26.86,86.82,0.00,210.1
2025-06-13 00:35:24,8950301,1,30.3792315,-91.1386363,-13.42,23,0.62,3,0.9711,40.23,39.73,4.0293,18.44,74.31,3.3021,28.08,92.68,9.52,233.3
2025-06-13 00:35:25,8951381,0,0,0,0,0,0,0,1.3900,42.30,44.71,4.0277,18.25,73.52,3.3023,25.04,86.61,0.00,193.7
2025-06-13 00:35:26,8952407,0,0,0,0,0,0,0,0.9682,36.04,46.11,4.0295,17.30,69.70,3.3002,24.51,80.87,0.00,175.4
2025-06-13 00:35:27,8953433,0,0,0,0,0,0,0,1.4637,32.64,47.76,4.0293,16.49,66.44,3.3002,24.72,81.57,0.00,170.8
2025-06-13 00:35:28,8954459,0,0,0,0,0,0,0,1.4457,41.64,46.78,4.0283,17.82,66.83,3.2990,25.92,85.51,0.00,182.8
2025-06-13 00:35:29,8955488,1,30.3792301,-91.1386365,-13.66,24,0.59,3,1.0844,33.29,47.52,4.0293,16.16,65.12,3.3012,25.94,85.60,2.44,180.2
2025-06-13 00:35:30,8956574,0,0,0,0,0,0,0,1.2887,33.96,46.30,4.0301,14.44,64.79,3.3020,24.35,80.38,0.00,173.6
2025-06-13 00:35:31,8957600,0,0,0,0,0,0,0,1.1951,37.03,44.25,4.0285,17.14,69.03,3.3016,24.60,81.18,0.00,183.4
2025-06-13 00:35:32,8958626,0,0,0,0,0,0,0,1.1211,43.63,38.42,4.0281,17.81,71.72,3.3021,25.44,80.69,0.00,210.0
2025-06-13 00:35:34,8959652,0,0,0,0,0,0,0,1.3633,36.80,47.09,4.0320,14.60,58.87,3.3000,26.24,86.55,0.00,183.8
2025-06-13 00:35:35,8960681,1,30.3792311,-91.1386367,-14.10,24,0.56,3,0.8785,43.54,38.24,4.0285,19.63,79.04,3.2996,24.03,79.28,0.00,207.3
2025-06-13 00:35:36,8961764,0,0,0,0,0,0,0,1.4338,33.33,47.76,4.0289,14.86,59.84,3.2996,26.19,86.40,0.00,180.9
2025-06-13 00:35:37,8962790,0,0,0,0,0,0,0,0.9795,40.45,39.00,4.0297,18.03,72.63,3.3016,24.51,80.90,0.00,207.4
2025-06-13 00:35:38,8963816,0,0,0,0,0,0,0,1.0447,42.70,44.59,4.0295,18.72,75.41,3.2975,24.34,82.03,0.00,184.0
2025-06-13 00:35:39,8964845,0,0,0,0,0,0,0,0.9092,42.47,38.60,4.0291,17.60,70.89,3.3025,25.96,85.63,0.00,221.8
2025-06-13 00:35:40,8965871,1,30.3792325,-91.1386357,-14.49,24,0.57,3,1.4135,42.01,45.59,4.0285,17.43,63.17,3.3021,25.36,86.12,2.96,188.9
2025-06-13 00:35:41,8967422,0,0,0,0,0,0,0,0.8854,43.82,38.79,4.0285,19.38,78.06,3.3010,24.97,82.40,0.00,212.4
2025-06-13 00:35:42,8968449,0,0,0,0,0,0,0,1.3367,35.43,47.33,4.0285,17.78,71.59,3.2996,26.94,91.67,0.00,193.7
2025-06-13 00:35:44,8969478,0,0,0,0,0,0,0,0.9314,43.89,40.86,4.0279,20.28,81.70,3.3023,26.40,87.16,0.00,213.3
2025-06-13 00:35:45,8970506,0,0,0,0,0,0,0,1.1322,32.23,47.21,4.0283,14.39,57.98,3.3004,25.20,83.13,0.00,176.1
2025-06-13 00:35:46,8971533,1,30.3792324,-91.1386341,-14.62,24,0.57,3,0.9738,35.92,46.20,4.0277,15.33,61.74,3.3014,28.95,95.58,12.42,206.9
2025-06-13 00:35:47,8972615,0,0,0,0,0,0,0,1.1787,43.42,38.51,4.0297,21.29,85.75,3.3006,25.61,84.50,0.00,219.4
2025-06-13 00:35:48,8973642,0,0,0,0,0,0,0,1.2275,31.83,46.51,4.0299,16.18,65.19,3.3014,28.10,92.77,0.00,199.5
2025-06-13 00:35:49,8974671,0,0,0,0,0,0,0,1.1750,37.36,43.88,4.0279,16.64,67.02,3.3010,27.37,90.33,0.00,205.8
2025-06-13 00:35:50,8975698,0,0,0,0,0,0,0,0.9949,39.32,39.09,4.0275,18.72,75.41,3.3004,25.28,83.40,0.00,213.3
2025-06-13 00:35:51,8976725,1,30.3792311,-91.1386340,-14.84,23,0.56,3,1.3146,37.74,49.59,4.0279,18.09,72.85,3.3020,26.04,85.94,2.78,173.3
2025-06-13 00:35:52,8977805,0,0,0,0,0,0,0,0.9223,43.74,40.31,4.0305,19.54,78.74,3.2990,25.48,87.71,0.00,217.6
2025-06-13 00:35:53,8978834,0,0,0,0,0,0,0,1.1461,32.22,47.49,4.0309,15.08,60.76,3.3020,25.18,83.10,0.00,175.0
2025-06-13 00:35:54,8979861,0,0,0,0,0,0,0,1.0002,40.70,38.33,4.0281,21.09,84.93,3.3008,26.75,88.26,0.00,230.3
2025-06-13 00:35:55,8980888,0,0,0,0,0,0,0,1.2238,43.42,39.64,4.0281,17.42,70.16,3.3014,27.44,90.52,0.00,228.3
2025-06-13 00:35:56,8981915,1,30.3792318,-91.1386341,-15.53,24,0.59,3,1.3879,37.86,49.01,4.0283,19.32,77.82,3.3000,25.51,84.20,1.04,171.8
2025-06-13 00:35:57,8983207,0,0,0,0,0,0,0,1.1012,43.57,38.39,4.0293,24.39,98.18,3.2975,28.72,99.98,0.00,260.4
2025-06-13 00:35:58,8984238,0,0,0,0,0,0,0,0.9271,43.38,40.19,4.0295,17.55,70.68,3.3014,25.76,84.99,0.00,211.5
2025-06-13 00:36:00,8985264,0,0,0,0,0,0,0,1.1994,31.63,46.30,4.0285,15.76,63.48,3.3000,24.49,80.81,0.00,174.6
2025-06-13 00:36:01,8986290,0,0,0,0,0,0,0,0.8678,43.28,37.54,4.0293,18.86,75.99,3.3004,25.48,84.11,0.00,224.1
2025-06-13 00:36:02,8987316,1,30.3792317,-91.1386327,-15.90,23,0.63,3,1.3342,35.16,46.91,4.0283,15.99,64.45,3.3016,25.86,85.39,2.23,182.0
2025-06-13 00:36:03,8988399,0,0,0,0,0,0,0,1.4213,33.35,47.39,4.0285,15.71,63.26,3.3020,25.80,85.17,0.00,179.7
2025-06-13 00:36:04,8989425,0,0,0,0,0,0,0,0.8756,38.18,40.56,4.0291,18.07,72.78,3.3006,25.42,83.95,0.00,207.0
2025-06-13 00:36:05,8990451,0,0,0,0,0,0,0,1.3613,35.87,48.80,4.0309,14.98,60.36,3.2990,26.46,87.28,0.00,178.9
2025-06-13 00:36:06,8991477,0,0,0,0,0,0,0,1.2676,35.76,45.32,4.0316,15.39,62.01,3.3018,25.90,85.48,0.00,188.6
2025-06-13 00:36:07,8992506,1,30.3792307,-91.1386311,-16.09,22,0.59,3,0.9117,38.85,39.95,4.0307,17.12,68.97,3.3018,26.06,86.03,2.87,215.4
2025-06-13 00:36:08,8993585,0,0,0,0,0,0,0,1.4039,33.87,47.55,4.0275,17.24,57.37,3.3029,25.40,83.80,0.00,176.3
2025-06-13 00:36:09,8994611,0,0,0,0,0,0,0,1.1166,32.69,47.61,4.0311,15.83,63.81,3.3008,25.40,83.80,0.00,176.0
2025-06-13 00:36:10,8995637,0,0,0,0,0,0,0,0.9322,39.15,39.49,4.0289,20.93,84.32,3.3016,28.41,93.75,0.00,237.4
2025-06-13 00:36:11,8996663,0,0,0,0,0,0,0,1.0408,42.16,43.85,4.0271,18.90,76.11,3.3014,25.63,84.63,0.00,193.0
2025-06-13 00:36:12,8997976,1,30.3792305,-91.1386308,-16.91,23,0.65,3,0.8982,43.31,38.88,4.0281,19.86,79.96,3.3027,28.76,94.97,11.81,244.3
2025-06-13 00:36:14,8999061,0,0,0,0,0,0,0,1.1680,43.61,38.21,4.0305,24.14,97.26,3.3031,27.29,90.06,0.00,235.7
2025-06-13 00:36:15,9000087,0,0,0,0,0,0,0,1.3400,35.71,47.06,4.0303,16.27,65.55,3.3008,27.62,91.16,0.00,193.7
2025-06-13 00:36:16,9001113,0,0,0,0,0,0,0,0.9314,41.35,38.51,4.0277,20.36,82.00,3.3006,28.72,94.82,0.00,246.2
2025-06-13 00:36:17,9002142,0,0,0,0,0,0,0,1.3041,43.26,42.18,4.0314,19.57,78.80,3.3020,25.48,84.14,0.00,199.5
2025-06-13 00:36:18,9003169,1,30.3792305,-91.1386308,-16.97,23,0.63,3,1.2857,33.96,47.79,4.0303,20.17,81.27,3.3014,26.96,88.99,5.83,186.2
2025-06-13 00:36:19,9004254,0,0,0,0,0,0,0,1.2418,36.22,44.95,4.0297,15.13,60.91,3.2979,29.66,97.87,0.00,217.7
2025-06-13 00:36:20,9005281,0,0,0,0,0,0,0,1.2865,35.80,46.05,4.0287,15.11,60.85,3.2992,26.59,87.71,0.00,190.5
2025-06-13 00:36:21,9006310,0,0,0,0,0,0,0,1.3418,36.59,49.07,4.0295,16.47,66.35,3.3039,26.86,88.59,0.00,180.5
2025-06-13 00:36:22,9007337,0,0,0,0,0,0,0,1.3320,35.22,46.91,4.0279,16.43,66.19,3.3000,25.90,85.54,0.00,182.4
2025-06-13 00:36:23,9008364,1,30.3792292,-91.1386293,-16.67,23,0.61,3,0.8836,43.75,38.64,4.0291,18.71,75.38,3.3014,25.82,85.21,2.04,220.5
2025-06-13 00:36:24,9009440,0,0,0,0,0,0,0,0.8844,37.38,43.00,4.0277,18.03,72.66,3.3012,25.82,85.21,0.00,198.2
2025-06-13 00:36:25,9010467,0,0,0,0,0,0,0,0.9654,40.02,38.85,4.0270,19.42,78.19,3.3008,26.66,88.01,0.00,226.6
